repo	family	line_no	category_guess	text
openclaw/openclaw	CLAUDE.md	81	unclassified	- Docs/changelog-only and CI/workflow metadata-only: `git diff --check` plus relevant docs/workflow sanity; escalate only if scripts/config/generated/package/runtime behavior changed.
openclaw/openclaw	CLAUDE.md	82	unclassified	- Prompt snapshots: CI truth is Linux Node 24. If macOS local passes but CI drifts, reproduce/generate in Linux before rerun.
openclaw/openclaw	CLAUDE.md	86	unclassified	- Use `$openclaw-pr-maintainer` immediately for maintainer-side OpenClaw issue/PR review, triage, duplicates, labels, comments, close, land, or evidence. Contributor PR creation/refresh follows the requested contributor workflow; linked refs alone do not require maintainer archive tooling.
openclaw/openclaw	CLAUDE.md	87	vcs-commit/push(E2/E5/E11)	- Pasted GitHub issue/PR: first `git status -sb`; if dirty, yell; then `git push` + `git pull --ff-only`.
openclaw/openclaw	CLAUDE.md	88	unclassified	- PR refs: `gh pr view/diff` or `gh api`, not web search. Prefer `gitcrawl` for maintainer discovery; missing/stale `gitcrawl` falls through to live `gh`, not contributor setup. Verify live with `gh` before mutation.
openclaw/openclaw	CLAUDE.md	89	unclassified	- Bare issue/PR URL/number means review/report in chat. Suggest comment/close/merge when appropriate; mutate only when asked.
openclaw/openclaw	CLAUDE.md	92	unclassified	- Do not leave associated issues open for hypothetical future repros. Close with rationale; ask for a new issue or reopen only if concrete new evidence appears. Close comment states: decision, why, supported alternative, and what evidence would change the decision.
openclaw/openclaw	CLAUDE.md	95	unclassified	- Changelog: PR landings/fixes need one unless pure test/internal. Do not mention missing changelog as a review finding; Codex handles it during fix/landing.
openclaw/openclaw	CLAUDE.md	96	unclassified	- PR verification: before merge, post exact local commands, CI/Testbox run IDs, before/after proof when used, and known proof gaps.
openclaw/openclaw	CLAUDE.md	98	vcs-commit/push(E2/E5/E11)	- After landing or requested close/sweep: search duplicates; comment proof + canonical commit/PR/release before closing.
openclaw/openclaw	CLAUDE.md	99	unclassified	- After landing/ship final: include 2-5 sentence recap of what landed: behavior change, key files/surface, proof run, issue/PR state. Do not answer with only status/links.
openclaw/openclaw	CLAUDE.md	102	unclassified	- PR create: real body required. Include Summary + Verification; mention refs, behavior, and proof.
openclaw/openclaw	CLAUDE.md	104	vcs-commit/push(E2/E5/E11)	- PR artifacts/screenshots: attach to PR/comment/external artifact store. Do not commit `.github/pr-assets`.
openclaw/openclaw	CLAUDE.md	105	unclassified	- CI polling: exact SHA, relevant checks only, minimal fields. Skip routine noise (`Auto response`, `Labeler`, docs agents, performance/stale). Logs only after failure/completion or concrete need.
openclaw/openclaw	CLAUDE.md	107	unclassified	- `/landpr`: use `~/.codex/prompts/landpr.md`; do not idle on `auto-response` or `check-docs`.
openclaw/openclaw	CLAUDE.md	111	unclassified	- TS ESM, strict. Avoid `any`; prefer real types, `unknown`, narrow adapters.
openclaw/openclaw	CLAUDE.md	112	unclassified	- No `@ts-nocheck`. Lint suppressions only intentional + explained.
openclaw/openclaw	CLAUDE.md	114	unclassified	- Runtime branching: discriminated unions/closed codes over freeform strings. Avoid semantic sentinels (`?? 0`, empty object/string).
openclaw/openclaw	CLAUDE.md	115	unclassified	- Formatter-friendly shape: when oxfmt explodes an expression vertically, extract named booleans, payloads, or small helpers. Do not change width or use format-ignore for local compactness.
openclaw/openclaw	CLAUDE.md	118	unclassified	- Use named intermediates only for domain meaning or readability; avoid temp-variable soup.
openclaw/openclaw	CLAUDE.md	122	unclassified	- Comments: brief, only non-obvious logic.
openclaw/openclaw	CLAUDE.md	133	approval-gate(E2/E11)	- Do not edit baseline/inventory/ignore/snapshot/expected-failure files to silence checks without explicit approval.
openclaw/openclaw	CLAUDE.md	134	unclassified	- Do not run independent `pnpm test`/Vitest commands concurrently in one worktree; Vitest cache races with `ENOTEMPTY`. Group one command or use distinct `OPENCLAW_VITEST_FS_MODULE_CACHE_PATH`.
openclaw/openclaw	CLAUDE.md	144	unclassified	- Changelog entries: active version `### Changes`/`### Fixes`; single-line bullets only.
openclaw/openclaw	CLAUDE.md	145	unclassified	- Contributor PR authors should not edit `CHANGELOG.md`; maintainer/AI adds entries during landing/merge.
openclaw/openclaw	CLAUDE.md	146	unclassified	- Contributor-facing changelog entries thank credited human `@author`. Never thank bots, `@openclaw`, `@clawsweeper`, or `@steipete`; if unknown, omit thanks.
openclaw/openclaw	CLAUDE.md	150	vcs-commit/push(E2/E5/E11)	- Commit via `scripts/committer "<msg>" <file...>`; stage intended files only.
openclaw/openclaw	CLAUDE.md	153	vcs-commit/push(E2/E5/E11)	- `main`: no merge commits; rebase on latest `origin/main` before push. After one green run plus clean rebase sanity, do not chase moving `main` with repeated full gates.
openclaw/openclaw	CLAUDE.md	154	vcs-commit/push(E2/E5/E11)	- User says `commit`: your changes only. `commit all`: all changes in grouped chunks. `push`: may `git pull --rebase` first.
openclaw/openclaw	CLAUDE.md	156	unclassified	- Do not delete/rename unexpected files; ask if blocking, else ignore.
openclaw/openclaw	CLAUDE.md	161	secrets(E1/E7);vcs-commit/push(E2/E5/E11)	- Never commit real phone numbers, videos, credentials, live config.
openclaw/openclaw	CLAUDE.md	163	approval-gate(E2/E11)	- Dependency patches/overrides/vendor changes need explicit approval. `pnpm-workspace.yaml` patched dependencies use exact versions only.
openclaw/openclaw	CLAUDE.md	165	unclassified	- Carbon pins owner-only: do not change `@buape/carbon` unless Shadow (`@thewilloftheshadow`, verified by `gh`) asks.
openclaw/openclaw	CLAUDE.md	172	unclassified	- Before simulator/emulator testing, check real iOS/Android devices.
openclaw/openclaw	CLAUDE.md	176	unclassified	- Mac app permission testing: stable app path + real signing identity required. No `--no-sign`, `SIGN_IDENTITY=-`, or raw debug binary; TCC prompts/listing won't stick.
openclaw/openclaw	CLAUDE.md	180	unclassified	- ClawSweeper ops: `$clawsweeper`. Deployed hook sessions may post one concise `#clawsweeper` note only when surprising/actionable/risky; if using message tool, reply exactly `NO_REPLY`.
openclaw/openclaw	CLAUDE.md	181	unclassified	- Memory wiki prompt digest stays tiny; prefer `wiki_search` / `wiki_get`; verify contact data before use; source-class provenance for generated people facts.
openclaw/openclaw	CLAUDE.md	183	unclassified	- Never edit `node_modules`.
openclaw/openclaw	CLAUDE.md	184	unclassified	- Local-only `.agents` ignores: `.git/info/exclude`, not repo `.gitignore`.
pingcap/tidb	AGENTS.md	7	unclassified	- MUST means required.
pingcap/tidb	AGENTS.md	15	unclassified	2. No speculative behavior. Do not invent APIs, defaults, protocol behavior, or test workflows.
pingcap/tidb	AGENTS.md	16	unclassified	3. Keep diffs minimal. Avoid unrelated refactors, broad renames, or formatting-only churn unless explicitly requested.
pingcap/tidb	AGENTS.md	18	unclassified	5. Respect generated code artifacts. Do not hand-edit generated code outputs; regenerate from source inputs.
pingcap/tidb	AGENTS.md	23	unclassified	- If a term may be repo-specific or appears in local docs/code, verify from repository files before answering.
pingcap/tidb	AGENTS.md	24	unclassified	- If a term is clearly general and not repo-specific, answer directly without extra lookup.
pingcap/tidb	AGENTS.md	37	unclassified	| Task | Required action |
pingcap/tidb	AGENTS.md	39	unclassified	| Added/moved/renamed/removed Go files, changed the import section of an existing Go file, added a new top-level Go test function matching `func TestXxx(t *testing.T)` in an existing `*_test.go` file, changed Bazel files, updated Bazel test targets, or changed `go.mod`/`go.sum` | MUST run `make baze
pingcap/tidb	AGENTS.md	40	unclassified	| Running package unit tests | SHOULD run targeted tests and avoid full-package runs unless needed (see `docs/agents/testing-flow.md` -> `Unit tests`). |
pingcap/tidb	AGENTS.md	41	unclassified	| Unit tests in a package that uses failpoints | MUST enable failpoints before tests and disable afterward (see `docs/agents/testing-flow.md` -> `Failpoint decision for unit tests`). |
pingcap/tidb	AGENTS.md	42	test-before(E5);mediation(E3)	| Recording integration tests | MUST use the recording command in `docs/agents/testing-flow.md` -> `Integration tests` (not `-record`; `-record` is for unit-test suites that explicitly support it). |
pingcap/tidb	AGENTS.md	43	test-before(E5)	| RealTiKV tests | MUST start playground in background, run tests, then clean up playground/data (see `docs/agents/testing-flow.md` -> `RealTiKV tests`). |
pingcap/tidb	AGENTS.md	44	unclassified	| Bug fix | MUST add a regression test and verify it fails before fix and passes after fix. |
pingcap/tidb	AGENTS.md	45	unclassified	| Fmt-only PR | MUST NOT run costly `realtikvtest`; local compilation is enough. |
pingcap/tidb	AGENTS.md	46	unclassified	| During local coding iterations (not claiming completion) | SHOULD use the `WIP` verification profile from `.agents/skills/tidb-verify-profile` to run only scoped checks. |
pingcap/tidb	AGENTS.md	47	test-before(E5);mediation(E3)	| Claiming task completion / PR readiness | MUST use the `Ready` verification profile from `.agents/skills/tidb-verify-profile`; if there are code changes, this includes `make lint`. `Ready` is mandatory before making final-status claims such as "fixed", "done", "all tests pass", "ready for review",
pingcap/tidb	AGENTS.md	50	unclassified	| Before finishing | SHOULD self-review diff quality before finishing. |
pingcap/tidb	AGENTS.md	51	approval-gate(E2/E11)	| Expensive optional sweeps (for example `make bazel_lint_changed`, broad package runs) | MUST run only when required by change scope, CI reproduction, or explicit user request. |
pingcap/tidb	AGENTS.md	57	unclassified	- `.github/skills` is kept only as a migration note path and should not be used as the primary location for new skill updates.
pingcap/tidb	AGENTS.md	59	unclassified	- Operational testing/build skills are indexed in `.agents/skills/README.md` to avoid duplicated lists drifting in multiple docs.
pingcap/tidb	AGENTS.md	64	unclassified	2. Locate the owning subsystem and the closest existing tests (`Repository Map`, `Task -> Validation Matrix`). If the target package has `doc.go`, agents MUST read that package-level doc first before diving into implementation files.
pingcap/tidb	AGENTS.md	65	unclassified	3. Decide prerequisites before running tests/build (`docs/agents/testing-flow.md` -> `Failpoint decision for unit tests`; `AGENTS.md` -> `Build Flow` -> `When make bazel_prepare is required`).
